2.6350000000e-01	-2.2789245579e-06	4.0426090999e-08
2.6400000000e-01	-2.2926435955e-06	4.0426908150e-08
2.6450000000e-01	-2.3063698739e-06	4.0427725334e-08
2.6500000000e-01	-2.3201041085e-06	4.0428542551e-08
2.6550000000e-01	-2.3338470164e-06	4.0429359801e-08
2.6600000000e-01	-2.3475993168e-06	4.0430177084e-08
2.6650000000e-01	-2.3613617306e-06	4.0430994400e-08
2.6700000000e-01	-2.3751349810e-06	4.0431811749e-08
2.6750000000e-01	-2.3889197934e-06	4.0432629132e-08
2.6800000000e-01	-2.4027168955e-06	4.0433446547e-08
2.6850000000e-01	-2.4165270174e-06	4.0434263995e-08
2.6900000000e-01	-2.4303508919e-06	4.0435081477e-08
2.6950000000e-01	-2.4441892545e-06	4.0435898991e-08
2.7000000000e-01	-2.4580428434e-06	4.0436716539e-08
2.7050000000e-01	-2.4719123998e-06	4.0437534119e-08
2.7100000000e-01	-2.4857986680e-06	4.0438351733e-08
2.7150000000e-01	-2.4997023954e-06	4.0439169379e-08
2.7200000000e-01	-2.5136243327e-06	4.0439987059e-08
2.7250000000e-01	-2.5275652342e-06	4.0440804772e-08
2.7300000000e-01	-2.5415258574e-06	4.0441622518e-08
2.7350000000e-01	-2.5555069639e-06	4.0442440297e-08
2.7400000000e-01	-2.5695093189e-06	4.0443258109e-08
2.7450000000e-01	-2.5835336915e-06	4.0444075954e-08
2.7500000000e-01	-2.5975808549e-06	4.0444893832e-08
2.7550000000e-01	-2.6116515867e-06	4.0445711743e-08
2.7600000000e-01	-2.6257466687e-06	4.0446529688e-08
2.7650000000e-01	-2.6398668871e-06	4.0447347665e-08
2.7700000000e-01	-2.6540130329e-06	4.0448165676e-08
2.7750000000e-01	-2.6681859018e-06	4.0448983719e-08
2.7800000000e-01	-2.6823862944e-06	4.0449801796e-08
2.7850000000e-01	-2.6966150163e-06	4.0450619906e-08
2.7900000000e-01	-2.7108728784e-06	4.0451438049e-08
2.7950000000e-01	-2.7251606969e-06	4.0452256225e-08
